06017	1	17	182	221	305	433	638	890	1123	1330	1436
06017	1	18	74	137	176	227	322	458	614	922	1174
06017	2	1	1383	1652	2801	3594	4860	5281	4280	4889	4630
06017	2	2	2013	2003	2691	3365	5014	5494	5562	5420	5458
06017	2	3	2352	2661	3128	3331	4566	5661	6381	6570	6096
06017	2	4	1958	2603	3288	3043	3543	4177	5470	6230	5934
06017	2	5	1478	2239	3474	2961	2767	2631	3176	3979	4074
06017	2	6	1390	2493	4451	4448	4508	3858	3308	3630	4157
06017	2	7	1407	2290	4172	4906	6160	5754	4497	4420	4294
06017	2	8	1343	1815	3049	4608	6451	6982	6678	5874	4992
06017	2	9	1420	1569	2388	3424	5413	6560	7815	7632	6226
06017	2	10	1526	1745	2061	2534	3866	5727	7257	8363	7955
06017	2	11	1380	1747	2285	2242	2898	4156	6036	7509	8524
06017	2	12	1269	1696	2494	2436	2774	3274	4376	6476	7679
06017	2	13	1096	1527	2213	2645	3029	3011	3380	4673	6499
06017	2	14	877	1191	1819	2191	2924	3067	2975	3301	4646
06017	2	15	612	847	1225	1613	2131	2688	2656	2736	3153
06017	2	16	358	486	795	1061	1481	1839	2237	2328	2354
06017	2	17	218	325	422	613	901	1224	1481	1812	1879
06017	2	18	139	198	335	475	663	925	1180	1648	1965
06019	1	1	18202	18864	22267	27995	33938	39498	34611	37778	40483
06019	1	2	21710	19926	20430	24529	32303	36081	38006	34933	38315
06019	1	3	22791	23399	21447	23226	28476	33996	37020	40205	38591
06019	1	4	21035	23998	24905	24225	26327	29611	36288	38943	41834
06019	1	5	17092	23401	26230	27765	28545	27509	32343	37788	38820
06019	1	6	13523	19706	24070	28156	29285	29964	29359	33459	36227
06019	1	7	10822	14376	20701	24576	28101	30907	28909	29030	31952
06019	1	8	10368	11700	15513	20853	25234	28991	29912	28825	29003
06019	1	9	11294	11112	12332	15835	21683	25102	28599	29920	28750
06019	1	10	11873	11650	11342	12611	16267	21207	25087	28394	29468
06019	1	11	10700	11826	11693	11223	12600	15963	21133	25021	28062
06019	1	12	9417	10402	11846	11252	11085	12335	15201	20640	24069
06019	1	13	7697	8880	9949	11091	10918	10776	11794	14659	19701
06019	1	14	5993	7061	8302	9356	10454	10230	9786	11169	13683
06019	1	15	4332	5049	6078	6904	7656	8867	8695	8590	9732
06019	1	16	3109	3219	3921	4641	5508	6340	7308	7256	7161
06019	1	17	1982	2068	2159	2618	3197	3818	4370	5479	5551
06019	1	18	1144	1397	1612	1768	2038	2547	3159	3761	4922
06019	2	1	17335	18023	21262	26789	32488	37757	33216	36192	38521
06019	2	2	21173	19112	19611	23386	30677	34353	36259	33889	37029
06019	2	3	21961	22601	20395	21901	26781	32265	35252	38540	37081
06019	2	4	20917	23575	24309	22940	24178	27322	33568	36455	39368
06019	2	5	19082	23104	26104	26352	26141	25257	29319	34834	36808
06019	2	6	13788	19688	23482	27376	28465	28024	26797	31429	34303
06019	2	7	11653	14646	20258	24437	28146	29689	26627	27726	30577
06019	2	8	11539	12142	15550	20993	25313	28796	29408	27958	28624
06019	2	9	12612	12060	12764	16066	21674	24956	28028	29964	28063
06019	2	10	12639	12633	12223	13030	16342	21436	25264	28399	29596
06019	2	11	11112	12840	12935	12002	13094	16413	21356	25498	28239
06019	2	12	9611	11065	12971	12410	12285	13234	15840	21274	25131
06019	2	13	8235	9380	10940	12608	12648	11965	12694	15701	20670
06019	2	14	6726	8242	9583	10815	12495	12254	11555	12320	15047
06019	2	15	5496	6264	7725	8969	9837	11355	11118	10844	11349
06019	2	16	4166	4784	5616	6697	7900	8690	9987	9923	9557
06019	2	17	2680	3381	3770	4519	5412	6276	6818	8320	8115
06019	2	18	1790	2606	3422	4150	4811	5750	6602	7354	8846
06021	1	1	638	713	908	1034	1131	1252	1042	1073	1106
06021	1	2	836	743	868	961	1160	1185	1145	1060	1053
06021	1	3	970	982	899	920	1047	1195	1244	1168	1171
06021	1	4	873	985	983	935	959	1017	1196	1211	1125
06021	1	5	494	747	863	854	796	723	823	969	916
06021	1	6	469	685	888	968	916	859	777	827	967
06021	1	7	424	493	748	892	1000	995	863	798	855
06021	1	8	458	525	629	862	1016	1060	987	919	815
06021	1	9	528	505	545	625	772	855	947	973	873
06021	1	10	506	526	526	532	620	807	925	942	940
06021	1	11	514	513	565	525	550	631	758	927	964
06021	1	12	534	538	542	510	475	506	616	800	945
