FIPS,P00_TF_T,P00_TM_T,NMR_TF0,NMR_TF5,NMR_TF10,NMR_TF15,NMR_TF20,NMR_TF25,NMR_TF30,NMR_TF35,NMR_TF40,NMR_TF45,NMR_TF50,NMR_TF55,NMR_TF60,NMR_TF65,NMR_TF70,NMR_TF75,NMR_TF80,NMR_TF85,NMR_TM0,NMR_TM5,NMR_TM10,NMR_TM15,NMR_TM20,NMR_TM25,NMR_TM30,NMR_TM35,NMR_TM40,NMR_TM45,NMR_TM50,NMR_TM55,NMR_TM60,NMR_TM65,NMR_TM70,NMR_TM75,NMR_TM80,NMR_TM85
12077,2838,4231,0.02,0.18,0.22,0.08,-0.07,0.01,0.37,0.37,0.29,0.05,0.16,0.25,0.41,0.05,-0.06,-0.11,-0.36,-0.32,0.1,0.13,0.2,0.17,0.58,1.23,0.43,0.18,0.11,-0.11,0.06,0.17,0.38,0.07,0.14,0.14,-0.03,-0.51
12079,8941,9883,0.14,0.07,0.05,0.01,-0.16,-0.13,-0.03,0.03,0.16,0.16,0.22,0.18,0.21,0.17,0.08,0.18,0.07,-0.08,0.08,0.02,-0.04,0.24,0.11,0.12,0.06,-0.02,-0.06,0.02,0.2,0.08,0.28,0.3,0.27,0.33,-0.04,0.42
12081,135067,127940,0.07,0.12,0.15,0.09,0.09,0.34,0.37,0.24,0.24,0.3,0.4,0.57,0.75,0.72,0.37,0.05,-0.15,-0.36,0.07,0.14,0.15,0.17,0.15,0.3,0.42,0.26,0.23,0.26,0.33,0.57,0.9,1.12,0.77,0.26,-0.1,-0.41
12083,132878,125664,0.05,0.17,0.25,0.19,-0.04,0.12,0.34,0.31,0.31,0.3,0.37,0.6,0.9,0.9,0.5,0.16,-0.02,0,0.08,0.19,0.25,0.2,-0.08,0.11,0.35,0.33,0.32,0.3,0.34,0.52,0.98,1.43,1.06,0.46,0.08,-0.19
12085,63976,62477,0.03,0.14,0.26,0.15,-0.1,0,0.34,0.39,0.37,0.3,0.39,0.57,0.79,0.77,0.38,0.14,-0.05,-0.15,0.04,0.14,0.31,0.15,0.16,0.13,0.22,0.18,0.25,0.26,0.34,0.49,0.77,1.09,0.75,0.35,0,-0.26
12086,1166046,1109718,-0.04,-0.02,0.04,0.11,0.2,0.28,0.2,0.08,0.04,0.04,0.03,0.01,0.02,0.01,0,-0.02,-0.04,-0.03,-0.03,-0.03,0.03,0.1,0.16,0.25,0.27,0.13,0.04,0.03,0.03,0.01,0.01,-0.01,0.03,0.02,-0.01,0.08
12087,37313,43080,-0.11,-0.19,-0.17,-0.15,0.07,0.42,0.2,0.04,0.05,0.09,0.16,0.12,-0.01,-0.13,-0.31,-0.37,-0.39,-0.43,-0.07,-0.2,-0.16,-0.05,0.22,0.48,0.19,0.06,0.05,0.12,0.2,0.23,0.17,-0.03,-0.2,-0.33,-0.46,-0.61
12089,29000,28589,0.04,0.13,0.28,0.08,-0.13,0.05,0.41,0.35,0.28,0.25,0.32,0.36,0.36,0.36,0.26,0.16,0.05,0.22,0.02,0.19,0.28,0.11,-0.12,-0.05,0.39,0.34,0.28,0.3,0.28,0.27,0.4,0.43,0.41,0.35,0.12,-0.08
12091,84074,87132,0,-0.04,0.02,0.05,0.09,0.17,0.07,0.02,0.1,0.11,0.1,0.11,0.13,0.12,0.09,0.1,0.09,0.43,-0.03,-0.03,0.02,0.1,0.35,0.32,-0.04,-0.02,0.02,0.05,0.07,0.13,0.16,0.17,0.14,0.11,-0.05,0.17
12093,16627,19586,-0.01,-0.1,0.06,-0.01,-0.07,-0.02,0.07,0.12,0.08,0.09,0.17,0.32,0.47,0.34,0.07,-0.11,-0.24,-0.17,-0.01,-0.04,0.01,0.41,0.28,0.16,0.35,0.18,0.29,0.16,0.22,0.35,0.64,0.64,0.46,0.13,-0.24,-0.43
12095,451794,450505,0.04,0.12,0.16,0.3,0.68,0.58,0.21,0.12,0.12,0.17,0.15,0.12,0.09,0.08,0.05,0.04,0.02,0.04,0.04,0.12,0.17,0.31,0.7,0.49,0.24,0.1,0.09,0.12,0.13,0.11,0.08,0.06,0.04,0.01,-0.01,-0.04
12097,87111,85725,0.13,0.39,0.56,0.55,0.5,0.74,0.69,0.57,0.53,0.48,0.44,0.44,0.49,0.45,0.24,0.14,0.03,-0.04,0.12,0.43,0.59,0.58,0.58,0.69,0.72,0.56,0.53,0.41,0.42,0.45,0.5,0.55,0.38,0.18,-0.01,-0.16
12099,579579,550632,0.04,0.13,0.21,0.19,0.16,0.43,0.53,0.3,0.24,0.23,0.29,0.4,0.57,0.74,0.52,0.24,0.02,-0.11,0.03,0.12,0.19,0.23,0.23,0.47,0.53,0.29,0.22,0.2,0.22,0.3,0.44,0.77,0.86,0.54,0.18,-0.1
12101,176797,164772,0.12,0.31,0.3,0.18,0,0.2,0.51,0.44,0.36,0.41,0.46,0.6,0.85,0.71,0.3,0,-0.19,-0.37,0.11,0.31,0.3,0.21,-0.02,0.18,0.5,0.48,0.41,0.36,0.46,0.58,0.95,1.12,0.71,0.19,-0.1,-0.39
12103,477170,440009,0.03,0.06,0.07,0.05,0.03,0.2,0.22,0.13,0.15,0.14,0.16,0.21,0.26,0.29,0.14,0,-0.12,-0.3,0.03,0.07,0.07,0.07,0.02,0.2,0.31,0.14,0.13,0.14,0.15,0.21,0.31,0.43,0.3,0.09,-0.09,-0.33
12105,245807,240270,0.03,0.1,0.11,0.11,0.06,0.08,0.16,0.14,0.15,0.13,0.17,0.25,0.38,0.41,0.17,-0.01,-0.14,-0.21,0.02,0.1,0.11,0.14,0.07,0.1,0.22,0.18,0.15,0.14,0.17,0.23,0.42,0.58,0.44,0.12,-0.13,-0.36
12107,35294,35015,-0.04,0.03,0.03,-0.03,-0.24,-0.14,0.06,0.06,0.09,0.13,0.21,0.3,0.28,0.26,-0.01,-0.15,-0.29,-0.3,0.03,0.04,0.06,-0.05,-0.23,-0.21,0.13,0.06,0.16,0.13,0.16,0.31,0.56,0.44,0.2,-0.06,-0.19,-0.45
12109,62618,59890,0.17,0.47,0.53,0.47,0.12,0.09,0.48,0.61,0.58,0.51,0.51,0.51,0.53,0.52,0.29,0.14,0.08,0.3,0.17,0.45,0.54,0.42,0.09,0.12,0.37,0.56,0.6,0.52,0.55,0.55,0.58,0.68,0.43,0.23,0.02,0
12111,97975,95018,0.05,0.14,0.13,0.06,-0.07,0.15,0.39,0.22,0.19,0.21,0.41,0.58,0.8,0.75,0.38,0.12,-0.08,-0.01,0.03,0.08,0.15,0.11,-0.02,0.12,0.39,0.24,0.2,0.22,0.31,0.46,0.81,1.19,0.78,0.27,-0.03,-0.26
12113,58223,59324,0.1,0.29,0.4,0.26,-0.07,0.27,0.58,0.43,0.4,0.36,0.31,0.31,0.32,0.35,0.23,0.16,0.19,0.34,0.07,0.32,0.41,0.29,-0.07,0.22,0.54,0.49,0.45,0.44,0.32,0.31,0.4,0.47,0.38,0.25,0.11,0.13
12115,168899,153776,0.06,0.16,0.18,0.09,-0.07,0.09,0.31,0.23,0.26,0.27,0.36,0.59,0.82,0.73,0.35,0.09,-0.1,-0.19,0.03,0.14,0.16,0.12,-0.02,0.08,0.32,0.24,0.25,0.22,0.28,0.5,0.9,1.13,0.72,0.28,-0.01,-0.27
12117,185049,179895,0.09,0.24,0.28,0.16,0.05,0.23,0.39,0.26,0.21,0.15,0.06,0.04,0.04,0.11,0.11,0.1,0.07,0.04,0.11,0.23,0.26,0.13,0.05,0.22,0.41,0.25,0.2,0.16,0.08,0.02,0.01,0.01,0.08,0.09,0.07,0.06
12119,24580,28394,0.07,0.16,0.16,0.1,-0.09,0.09,0.35,0.33,0.41,0.54,0.74,1.54,2.39,2.07,1.09,0.35,0.04,-0.04,0.09,0.14,0.23,0.2,0.39,0.64,0.8,0.82,0.75,0.72,0.83,1.35,2.76,3.51,2.18,0.8,0.18,-0.33
12121,17646,17103,0.05,0.36,0.28,0.25,-0.09,-0.05,0.32,0.39,0.38,0.31,0.46,0.37,0.46,0.33,0.35,0.27,0.29,0.31,0.07,0.31,0.38,0.22,-0.06,-0.07,0.36,0.39,0.4,0.37,0.39,0.55,0.76,0.64,0.4,0.23,0.39,0.22
12123,9345,9949,0.08,0.02,-0.01,-0.07,-0.22,-0.12,0,-0.04,0.01,0.2,0.18,0.26,0.1,0.1,0.02,-0.06,0.05,0.13,0.04,0.01,-0.01,-0.04,-0.06,0.2,0.33,0.33,0.24,0.27,0.26,0.39,0.16,0.23,0.19,0.02,-0.22,0.26
12125,4717,8899,0.11,0.15,0.17,0.05,-0.15,-0.07,0.4,0.1,0.14,0.16,0.11,0.07,0.24,0.06,0.14,-0.12,-0.13,0.39,0.13,0.24,0.16,0.08,0.36,1.34,1.5,0.51,0.25,0.21,0.33,0.45,0.26,0.39,0.44,0.12,0.12,1.09
12127,226013,216301,0.04,0.14,0.18,0.25,0.19,0.05,0.12,0.19,0.22,0.25,0.31,0.42,0.56,0.52,0.27,0.07,-0.04,-0.13,0.03,0.12,0.19,0.31,0.35,0.03,-0.04,0.1,0.17,0.21,0.31,0.4,0.64,0.79,0.57,0.21,-0.01,-0.2
12129,10919,11916,0.19,0.6,0.66,0.34,-0.03,0.22,0.99,0.89,0.61,0.35,0.32,0.41,0.52,0.35,0.33,0.03,0.19,-0.02,0.17,0.66,0.78,0.44,-0.01,0.38,1.43,1.33,1.26,0.76,0.54,0.43,0.6,0.64,0.29,0.22,-0.05,-0.06
12131,19619,20948,0.11,0.43,0.46,0.27,0.01,0.29,0.58,0.55,0.44,0.52,0.61,0.73,0.55,0.34,0.15,-0.04,-0.04,0.34,0.12,0.37,0.31,0.29,0.08,0.46,0.9,0.94,0.8,0.75,0.7,0.71,0.9,0.62,0.31,0.16,-0.1,-0.26
12133,10066,10843,0.09,0.21,0.15,0.12,-0.21,-0.06,0.24,0.29,0.33,0.19,0.19,0.37,0.25,0.13,-0.02,-0.05,-0.06,-0.2,0.11,0.12,0.19,0.24,-0.01,0.15,0.66,0.59,0.67,0.45,0.42,0.29,0.43,0.41,0.08,0.1,-0.15,-0.2
13001,8772,8673,0.06,0.06,0.08,0.01,-0.24,-0.14,0.07,0.11,0.08,-0.01,0.06,0.08,0.11,0.04,-0.05,0.04,-0.17,-0.26,0.02,0.08,0.14,0.04,-0.16,-0.12,0.12,0.15,0.08,0.07,0.11,0.07,0.12,0.18,0.05,0.01,-0.19,-0.24
13003,3847,3852,-0.06,0.05,0.1,0.22,-0.04,0.23,0.13,0.05,0.13,-0.02,0.04,0.07,0.14,0.05,-0.02,-0.11,-0.24,-0.37,-0.08,0.07,0.09,0.14,0.09,0.24,0.22,0.27,0.13,0.22,0.05,0.23,0,0.1,-0.02,-0.03,-0.33,-0.01
13005,5120,5001,0.11,0.02,-0.11,-0.04,-0.23,-0.14,-0.04,0.02,-0.02,0.01,0.07,0.06,0.06,0.18,0.1,0.03,-0.1,0.1,0.14,0.08,-0.02,-0.08,-0.15,-0.08,0.16,0.07,-0.02,0.1,0.07,0.16,0.22,0.21,0.1,0.24,-0.08,0.67
13007,2180,1928,0.49,0.61,0.22,-0.11,-0.27,-0.23,-0.07,0.25,0.07,0.07,0.19,0.08,0.03,0.28,-0.06,-0.04,-0.06,-0.26,0.44,0.33,-0.05,-0.02,-0.08,-0.11,0.3,-0.07,0.04,-0.01,0.08,0.18,0.25,0.17,0.09,-0.04,-0.13,0.32
13009,20475,24778,0,-0.03,0.02,0.38,0.63,-0.11,-0.28,-0.12,-0.07,-0.02,-0.03,0.02,-0.05,0.09,-0.06,0.03,-0.12,-0.06,-0.02,-0.08,0.09,0.51,0.95,0.22,0.02,-0.02,-0.04,0,0.07,0.05,0.03,0.06,0.05,-0.06,-0.2,-0.38
13011,7087,7311,0.44,0.77,0.33,0.31,0.16,0.31,0.39,0.51,0.32,0.29,0.21,0.28,0.23,0.24,0.19,0.06,-0.13,-0.25,0.39,0.56,0.54,0.26,0.13,0.15,0.44,0.52,0.33,0.26,0.25,0.39,0.28,0.4,0.21,0.17,0.04,0.03
13013,23057,23097,0.09,0.32,0.32,0.19,0.37,0.9,0.77,0.35,0.34,0.39,0.26,0.28,0.27,0.18,0.18,0.15,0.19,0.19,0.09,0.37,0.32,0.24,0.21,0.9,0.95,0.61,0.29,0.42,0.32,0.28,0.21,0.2,0.28,0.23,0.1,0.07
13015,38165,37770,-0.01,0.23,0.22,0.09,0.14,0.46,0.44,0.27,0.3,0.21,0.19,0.19,0.08,0.18,0.13,0.07,0.07,0.14,0,0.25,0.21,0.1,0.05,0.41,0.48,0.3,0.27,0.24,0.21,0.2,0.09,0.13,0.11,0.03,0.18,0.25
13017,9070,8504,-0.01,-0.03,-0.03,-0.1,-0.22,-0.16,0.09,0.01,-0.05,0.01,-0.01,0.06,0.14,0.04,0.11,0.15,-0.07,0.13,-0.02,0.03,-0.01,0,-0.19,-0.03,0.24,0.08,0.07,0.09,0.09,0.2,0.2,0.16,0.18,0.22,-0.02,0.13
13019,8210,8037,0.07,0.18,0.11,0,-0.09,-0.01,0.18,0.09,0.13,0.07,0.06,0.23,0.06,0.09,0.01,0.09,0.03,-0.06,-0.04,0.11,0.1,0.1,-0.07,-0.06,0.14,0.12,0.16,0.17,0.09,0.14,0.16,0.13,0.02,0.17,0.06,-0.06
13021,82976,72713,-0.02,-0.04,-0.05,0.06,0.09,-0.02,-0.1,-0.08,-0.05,-0.04,-0.05,-0.04,-0.06,-0.03,-0.03,0,-0.02,-0.12,-0.01,-0.07,-0.11,-0.14,-0.14,-0.05,-0.03,-0.09,-0.07,-0.02,-0.04,-0.02,-0.04,-0.07,-0.01,-0.02,-0.07,-0.02
13023,6007,5675,0.02,0.08,0.2,0.22,-0.04,-0.25,-0.04,0.18,0.08,0.16,0.02,0.11,0.16,0.02,0.07,0.07,0.09,0.08,0.04,0.07,0.05,0.64,0,-0.41,-0.05,0.15,0.09,0.11,0.04,0.01,0.11,0.08,0.22,-0.01,0.06,0.33
13025,7217,7356,1.18,0.33,0.39,0.05,-0.08,0.13,0.31,0.35,0.25,0.16,0.2,0.28,0.19,0.27,0.05,0.09,-0.02,0.11,1.01,0.36,0.3,0.2,-0.18,0.02,0.36,0.42,0.33,0.24,0.24,0.32,0.3,0.43,0.2,0.14,0.25,0.04
13027,8500,8017,0.27,0.07,-0.12,-0.06,-0.24,-0.14,-0.01,-0.02,0.07,0.03,0.12,0.08,0.2,0.1,-0.05,0.03,0.04,0.53,0.11,0.15,-0.09,-0.08,-0.23,-0.16,0.06,0,0.16,0.22,0.15,0.21,0.19,0.09,0.23,0.13,-0.05,0.04
13029,11738,11690,-0.03,0.3,0.53,0.21,-0.1,0.22,0.79,0.68,0.5,0.26,0.22,0.23,0.26,0.23,0.04,0.22,0.39,0.9,0.02,0.33,0.63,0.33,-0.22,0.16,0.6,0.72,0.71,0.35,0.26,0.26,0.24,0.28,0.1,0.3,0.48,0.51
13031,28653,27731,0.11,0.18,0.26,1.58,2.64,-0.46,-0.5,0.2,0.23,0.14,0.15,0.14,0.17,0.12,0.05,0.1,0,0.04,0.08,0.14,0.17,1.29,2.49,-0.32,-0.53,0.11,0.2,0.18,0.12,0.11,0.13,0.22,0.1,0.08,0.04,-0.12
13033,11752,10871,0.08,0.04,-0.08,-0.07,-0.25,-0.1,-0.08,0.02,0.04,0.1,0.04,0.25,-0.03,-0.04,0,0.08,-0.11,0.01,0.03,0.11,-0.08,-0.08,-0.33,-0.29,0.12,0.02,0.09,0.14,0.12,0.09,0.19,0.15,-0.03,0.04,-0.25,-0.25
13035,9043,10572,0.09,0.29,0.13,0,-0.01,0.1,0.42,0.28,0.3,0.24,0.28,0.21,0.18,0.17,0.1,-0.02,0.02,-0.05,0.02,0.27,0.22,0.18,0.28,0.58,0.1,0.28,0.19,0.18,0.05,0.31,0.19,0.23,0.1,-0.18,-0.06,-0.05
13037,2733,3706,-0.08,0.05,-0.05,-0.05,-0.24,-0.31,0.03,0.08,-0.04,0.04,0.08,0.05,-0.01,0.11,0.02,0.03,0.14,-0.06,-0.09,0.04,0.03,0.11,0.51,0.52,1.72,1.53,1.04,0.76,0.41,0.57,0.29,0.05,0.08,0.15,0.44,0.36
13039,21118,22926,0.11,0.09,0.19,0.18,0.54,0.67,0.22,0.2,0.2,0.2,0.19,0.24,0.25,0.2,0.14,0.26,0.2,0.26,0.05,0.11,0.19,0.27,1.42,0.82,0.11,-0.14,-0.12,-0.09,0.02,0.09,0.32,0.1,0.12,0.14,-0.07,-0.06
13043,4757,4902,0.05,0.04,0.18,0.02,-0.07,-0.01,0.12,0.3,0.26,0.08,0.11,0.25,0.21,0.03,0.22,0.29,0.1,0.48,-0.01,0.08,0.33,0.34,0.32,0,0.14,0.41,0.1,0.24,0.36,0.15,0.38,0.39,0.45,1.18,0.38,-0.03
13045,44510,43034,0.05,0.11,0.1,0.38,0.52,-0.05,-0.11,0.11,0.1,0.07,0.1,0.09,0.1,0.09,0.08,0.13,0.12,0.14,0.03,0.13,0.13,0.26,0.36,0.06,0,0.13,0.12,0.06,0.1,0.08,0.08,0.09,0.16,0.05,-0.06,0.21
13047,27276,25847,0.25,0.38,0.31,0.11,-0.04,0.17,0.49,0.33,0.17,0.12,0.08,0.08,0.09,0.12,0.1,0.06,0.03,-0.01,0.15,0.37,0.3,0.13,-0.11,0.11,0.43,0.3,0.23,0.16,0.1,0.07,0.08,0.1,0.05,0.04,0.04,-0.17
13049,4811,5537,0.02,0.01,0.05,0.03,-0.24,-0.16,0.15,0.1,0.11,0,0.16,0.04,0.09,0.09,-0.13,0.15,0.02,-0.27,0.14,0.05,0.09,0.23,0.3,0.22,0.43,0.6,0.29,0.28,0.16,0.06,0.25,0.18,0.09,-0.01,0.17,-0.09
13051,120217,114479,-0.05,-0.11,-0.12,-0.04,0.2,0.14,-0.05,-0.09,-0.05,-0.03,0.02,0.02,0.06,0,-0.03,-0.02,-0.07,-0.05,-0.07,-0.12,-0.13,-0.06,0.25,0.19,-0.05,-0.11,-0.06,-0.04,0,0.02,0.05,0.05,0.01,-0.04,-0.13,-0.14
13053,5523,9595,0.12,0.17,-0.22,-0.52,-0.22,0.29,0.32,-0.24,-0.61,-0.7,-0.6,-0.27,0.04,-0.12,0.01,-0.07,-0.31,-0.66,0.19,0.09,-0.2,0.46,2.72,-0.05,-0.73,-0.57,-0.66,-0.81,-0.71,-0.53,0.03,0.12,0.22,-0.07,-0.2,-0.61
13055,12237,13293,0.11,0.11,-0.04,-0.03,-0.11,-0.07,0.1,0.04,0.09,0.08,0.09,0.05,0.1,0.03,0.05,-0.03,-0.01,-0.05,0.05,0.14,0.02,0.14,0.36,0.3,0.35,0.41,0.3,0.25,0.13,0.16,0.14,0.1,0.1,-0.04,0.02,-0.16
13057,70072,71409,0.16,0.31,0.3,0.16,0.15,0.67,1.14,0.5,0.34,0.29,0.3,0.22,0.27,0.23,0.26,0.26,0.36,0.36,0.14,0.3,0.25,0.22,0.23,0.64,1.18,0.61,0.32,0.27,0.27,0.23,0.16,0.16,0.21,0.25,0.22,0.01
13059,52013,50645,-0.08,-0.1,-0.15,1.41,4.14,-0.17,-0.65,-0.28,-0.2,-0.07,-0.04,-0.06,-0.04,-0.04,-0.02,0.02,0,-0.16,-0.05,-0.1,-0.19,0.9,3.89,0.21,-0.59,-0.29,-0.21,-0.14,-0.08,-0.06,-0.02,-0.07,0.02,0,-0.08,-0.02
13061,1815,1555,-0.28,-0.01,-0.18,-0.19,-0.49,-0.48,-0.21,-0.18,0.02,0.14,0.34,0.3,0.37,0.43,0.21,0.04,0.14,-0.02,-0.31,0.04,-0.05,-0.1,-0.48,-0.52,-0.01,-0.23,-0.07,0.26,0.14,0.69,0.48,0.52,0.18,0.05,0.28,-0.53
13063,122842,119593,0.12,0.3,0.2,0.13,0.33,0.64,0.4,0.11,0.06,0.02,-0.07,-0.14,-0.16,-0.15,-0.08,-0.06,-0.02,0.16,0.11,0.24,0.18,0.19,0.38,0.61,0.44,0.11,0.02,0,-0.1,-0.16,-0.2,-0.22,-0.23,-0.06,-0.04,0.05
13065,3436,3476,-0.06,-0.04,0.04,0.01,-0.19,-0.15,-0.02,0.07,0.04,0.1,0.02,0.05,0.09,-0.01,0.26,0,-0.02,-0.3,0.04,0.02,0.04,-0.04,-0.2,-0.15,0.43,0.21,0.19,0.18,0.15,-0.02,0.25,0.11,0.09,0.11,0.38,-0.18
13067,305693,306675,0.05,0.19,0.21,0.13,0.34,0.92,0.56,0.18,0.13,0.06,-0.03,-0.07,-0.06,-0.04,0.02,0.16,0.25,1.19,0.05,0.2,0.22,0.22,0.41,0.94,0.63,0.21,0.14,0.07,-0.02,-0.09,-0.1,-0.13,-0.07,0.05,0.16,0.9
13069,18811,18951,0.01,0.08,0.15,0.11,0.08,0.08,0.2,0.12,0.08,0.13,0.06,0.1,0.12,0.2,0.07,0.02,0.02,-0.05,-0.03,0.06,0.08,0.16,0.22,0.18,0.42,0.32,0.28,0.2,0.17,0.15,0.07,0.16,0.09,0.1,0.05,0.05
13071,21174,21184,0.02,0.16,0.11,0.03,-0.05,0.01,0.12,0.11,0.06,0.06,0.01,0.09,0.09,0.08,0.09,-0.01,0.04,-0.09,0.1,0.08,0.1,0.1,0.12,0,0.11,0.06,0.12,0.09,0.08,0.06,0.09,0.22,0.08,0.11,-0.04,0.06
13073,45486,44074,0.12,0.4,0.39,0.13,-0.26,0.04,0.65,0.52,0.33,0.16,0.09,0.07,0.11,0.18,0.31,0.31,0.81,4.97,0.15,0.36,0.37,0.16,-0.29,-0.08,0.52,0.46,0.23,0.17,0.08,0.05,0.05,0.13,0.12,0.29,0.28,4.38
13075,8157,7669,0.08,0.14,0.2,-0.02,-0.04,-0.02,0.16,0.19,0.15,0.05,0.17,0.12,0.23,0.05,0.16,0.12,-0.11,-0.03,0.1,0.15,0.11,-0.03,-0.04,-0.03,0.02,0.14,0.23,0.08,0.13,0.11,0.24,0.26,0.16,0.09,0.02,-0.31
13077,44874,44720,0.16,0.41,0.43,0.27,0.12,0.66,1.04,0.69,0.5,0.46,0.45,0.36,0.26,0.2,0.23,0.28,0.25,0.31,0.13,0.42,0.47,0.31,0.18,0.69,1.23,0.86,0.65,0.46,0.46,0.39,0.3,0.24,0.22,0.3,0.29,0.76
13079,6184,6339,0.32,0.61,0.38,0.23,-0.12,0.24,0.47,0.29,0.38,0.37,0.28,0.29,0.08,0.09,0.17,0.11,0.09,-0.23,0.38,0.59,0.32,0.25,-0.01,0.18,0.43,0.42,0.33,0.39,0.37,0.29,0.28,0.31,0.1,0.08,-0.29,-0.42
13081,11668,10600,0.06,0.08,0.02,-0.08,-0.14,-0.07,0.06,0.11,0.06,0.04,0.03,0.01,0.08,0.05,-0.04,0.08,-0.05,-0.16,0.05,0.03,0.03,-0.04,-0.24,-0.17,0.27,0.23,0.08,0.05,0.14,0.14,0.06,0.12,0.06,0.07,0.01,0.02
13083,7644,7420,-0.02,0.16,0.09,0.42,0.24,-0.18,-0.04,0.05,0.1,0.15,0.03,0.14,0.02,0.11,0.06,-0.11,-0.02,0.09,0,0.03,0.14,0.3,0.05,-0.16,-0.05,0,0.19,0.15,0.17,0.02,0.09,0.15,0.11,0.04,-0.13,-0.27
13085,7879,8028,0.05,0.55,0.38,0.17,0.31,0.7,0.98,0.73,0.51,0.53,0.89,0.85,0.65,0.49,0.29,-0.01,0.18,0.68,0.07,0.52,0.46,0.37,0.04,0.45,1.15,0.7,0.46,0.61,0.6,0.83,0.74,0.96,0.56,-0.04,0.11,0.19
13087,14741,13727,0.04,0.09,0.08,-0.05,-0.19,-0.09,0.08,0.05,0.03,0.02,0.05,0.13,0.1,0.12,0.06,0.06,0,0.46,0.01,0.1,0.08,-0.01,-0.24,-0.21,0.14,0.1,0.01,0.05,0.05,0.07,0.13,0.22,0.06,0.14,0.2,0
13089,346597,337254,0,0.07,0.05,0.13,0.57,0.76,0.3,0.04,-0.03,-0.03,-0.07,-0.13,-0.17,-0.18,-0.14,-0.09,0,0.06,0.01,0.05,0.03,0.19,0.6,0.82,0.46,0.06,-0.04,-0.07,-0.11,-0.14,-0.19,-0.25,-0.25,-0.16,-0.17,-0.05
13091,9271,9968,0.07,0.16,0.08,-0.02,-0.23,-0.17,0.06,-0.02,0.1,0.12,0.03,0.01,0.09,0.03,0.01,-0.03,-0.02,-0.17,0.09,0.07,0,0.51,0.01,-0.04,0.19,0.09,0.14,0.05,0,0,0.04,0.13,0.04,0.12,-0.23,0
13093,5472,6192,-0.04,0.01,-0.02,-0.1,-0.25,-0.14,0.05,-0.04,0.07,0.03,0.01,-0.02,0.07,-0.04,-0.13,0.07,-0.16,-0.18,-0.08,0.09,0,0.02,0.1,0.29,0.73,0.73,0.74,0.59,0.35,0.2,0.34,0.14,-0.12,-0.08,-0.04,-0.27
13095,51394,46311,-0.03,-0.09,-0.18,-0.02,0.03,-0.17,-0.18,-0.13,-0.12,-0.1,-0.09,-0.09,-0.1,-0.05,-0.05,0,0.01,-0.04,-0.05,-0.12,-0.19,-0.08,-0.07,-0.21,-0.15,-0.1,-0.06,-0.11,-0.09,-0.05,-0.07,-0.08,-0.08,-0.03,-0.08,0.05
13097,46705,45866,0.09,0.26,0.24,0.13,0.04,0.31,0.46,0.34,0.14,0.13,0.04,0.02,-0.01,0.01,0.1,0.12,0.25,0.4,0.05,0.18,0.18,0.14,0.02,0.19,0.47,0.33,0.19,0.11,0.04,0.02,-0.03,-0.04,0.04,0.12,0.21,0.33
13099,6564,5856,-0.06,0.02,-0.02,-0.11,-0.34,-0.19,0.07,0.1,0.08,-0.05,-0.01,0.13,0.1,0.04,-0.07,0.15,0.02,-0.04,-0.01,-0.01,0.14,-0.08,-0.45,-0.29,-0.06,0.14,0.24,-0.02,0.03,0.07,0.19,0.21,0.23,0,0.12,0.04
13101,1737,2075,2.23,1.09,0.69,0.74,0.13,0.73,0.72,0.4,0.35,0.22,0.45,0.09,0.35,0.15,-0.1,-0.03,0.01,-0.29,2.12,1.45,0.58,1.02,1.05,0.74,1,0.53,0.37,0.46,0.23,0.31,0.1,0.18,0.29,1.46,-0.41,-0.03
13103,18799,18815,0.25,0.46,0.49,0.26,-0.07,0.27,0.61,0.56,0.35,0.32,0.22,0.18,0.2,0.28,0.11,0.23,0.27,0.62,0.25,0.59,0.48,0.23,-0.19,0.17,0.51,0.59,0.43,0.36,0.29,0.22,0.17,0.2,0.04,0.16,0.08,0.56
13105,10587,9969,0.05,0.06,0.05,-0.04,-0.16,-0.03,0.1,0,0.1,0.06,0.08,0.09,0.06,0.08,-0.01,0.09,0.04,-0.18,0.07,0.08,0.02,-0.03,-0.18,-0.01,0.09,0,0.13,0.17,0.1,0.07,0.09,0.27,0.06,0.05,-0.12,-0.12
13107,11369,10813,-0.03,-0.01,0.11,0.12,-0.19,-0.19,-0.04,0.02,0.02,0.05,0.07,0.01,0.07,0.13,-0.07,0.07,-0.12,-0.03,0.01,-0.03,0,0,-0.1,-0.16,0.15,0.11,0.06,0.09,0.11,0.19,0.12,0.2,-0.06,0.12,-0.01,-0.1
13109,5368,5198,0.01,0.18,0.03,0.18,-0.01,0.19,0.35,0.25,0.21,0.16,0.12,0.17,0.12,0.09,0.14,0.01,-0.03,-0.06,0.05,0.18,0.18,0.1,0.07,-0.07,0.27,0.1,0.07,0.21,0.14,0.3,-0.01,0.15,0.2,0.06,-0.04,0.02
13111,10051,9497,0.07,0.24,0.28,0.03,-0.1,0,0.43,0.32,0.25,0.3,0.4,0.52,0.61,0.26,0.07,-0.01,0.03,0.01,0,0.27,0.25,0.15,-0.14,-0.02,0.23,0.43,0.19,0.32,0.43,0.59,0.53,0.74,0.13,0.03,-0.02,-0.26
